ledger_public_id,settlement_public_id,group_size,relationship_type_candidate,is_potential_one_to_many,is_potential_many_to_one,abs_amount_diff,relative_amount_diff,amount_ratio,date_diff_days,vendor_levenshtein_similarity,vendor_jaro_winkler_similarity,vendor_token_sort_similarity,vendor_token_set_similarity,vendor_exact_normalized_match,vendor_embedding_cosine_similarity,reference_exact_match,reference_substring_overlap,reference_similarity,description_embedding_cosine_similarity,reference_missing_ledger,reference_missing_settlement,reference_both_missing,candidate_count_for_ledger,candidate_count_for_settlement,competing_candidate_count
LED-000399,STL-000105-0|STL-000206-0|STL-000501-0,3,one_to_many,1,0,307.25,0.001833,1.001833,4,0.466667,0.629462,0.4,0.4,0,0.113961,0,0,0.230769,0.164122,0,0,0,54,137,189
LED-000399,STL-000127-0|STL-000206-0|STL-000327-0,3,one_to_many,1,0,2590.19,0.015456,0.984544,4,0.363636,0.51339,0.363636,0.363636,0,0.113961,0,0,0.230769,0.751068,0,0,0,54,137,189
LED-000399,STL-000127-0|STL-000501-0|STL-000501-1,3,one_to_many,1,0,1412.35,0.008428,0.991572,2,0.358974,0.516026,0.358974,0.358974,0,-0.059131,0,0,0.230769,0.751068,0,0,0,54,109,161
LED-000399,STL-000127-0|STL-000501-0|STL-000501-2,3,one_to_many,1,0,681.0,0.004064,1.004064,3,0.358974,0.516026,0.358974,0.358974,0,-0.059131,0,0,0.230769,0.751068,0,0,0,54,111,163
LED-000399,STL-000190-0|STL-000206-0|STL-000332-0,3,one_to_many,1,0,2730.5,0.016293,0.983707,4,0.466667,0.629462,0.4,0.4,0,0.113961,0,0,0.230769,0.746203,0,0,0,54,137,189
LED-000399,STL-000190-0|STL-000206-0|STL-000469-0,3,one_to_many,1,0,1504.07,0.008975,1.008975,4,0.466667,0.629462,0.4,0.4,0,0.113961,0,0,0.230769,0.102418,0,0,0,54,137,189
LED-000399,STL-000192-0|STL-000206-0|STL-000469-0,3,one_to_many,1,0,41.32,0.000247,1.000247,4,0.363636,0.51339,0.363636,0.363636,0,0.113961,0,0,0.230769,0.205153,0,0,0,54,137,189
LED-000399,STL-000192-0|STL-000206-0|STL-000501-1,3,one_to_many,1,0,3491.49,0.020834,1.020834,4,0.363636,0.516026,0.363636,0.363636,0,0.113961,0,0,0.230769,0.205153,0,0,0,54,137,189
LED-000399,STL-000206-0|STL-000214-0|STL-000327-0,3,one_to_many,1,0,3023.37,0.018041,0.981959,4,0.4,0.570324,0.4,0.380952,0,0.113961,0,0,0.230769,0.205153,0,0,0,54,137,189
LED-000399,STL-000206-0|STL-000327-0|STL-000399-0,3,one_to_many,1,0,1461.95,0.008724,0.991276,4,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.189934,0,0,0,54,137,189
LED-000399,STL-000206-0|STL-000327-0|STL-000521-0,3,one_to_many,1,0,1623.16,0.009686,0.990314,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.384615,0.287214,0,0,0,54,137,189
LED-000399,STL-000214-0|STL-000501-0|STL-000501-1,3,one_to_many,1,0,1845.53,0.011012,0.988988,2,0.4,0.570324,0.4,0.380952,0,0.0,0,0,0.230769,0.205153,0,0,0,54,109,161
LED-000399,STL-000214-0|STL-000501-0|STL-000501-2,3,one_to_many,1,0,247.82,0.001479,1.001479,3,0.4,0.570324,0.4,0.380952,0,0.0,0,0,0.230769,0.205153,0,0,0,54,111,163
LED-000399,STL-000327-0|STL-000469-0|STL-000501-1,3,one_to_many,1,0,3734.37,0.022283,0.977717,3,0.358974,0.516026,0.358974,0.358974,0,0.0,0,0,0.230769,0.087039,0,0,0,54,125,177
LED-000399,STL-000327-0|STL-000469-0|STL-000501-2,3,one_to_many,1,0,1641.02,0.009792,0.990208,3,0.358974,0.516026,0.358974,0.358974,0,0.0,0,0,0.230769,0.089562,0,0,0,54,125,177
LED-000399,STL-000327-0|STL-000501-1|STL-000501-2,3,one_to_many,1,0,1809.15,0.010795,1.010795,3,0.358974,0.516026,0.358974,0.358974,0,0.0,0,0,0.230769,0.089562,0,0,0,54,111,163
LED-000399,STL-000332-0|STL-000399-1|STL-000469-0,3,one_to_many,1,0,376.13,0.002244,0.997756,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.746203,0,0,0,54,131,183
LED-000399,STL-000332-0|STL-000399-1|STL-000501-1,3,one_to_many,1,0,3074.04,0.018343,1.018343,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.746203,0,0,0,54,131,183
LED-000399,STL-000399-0|STL-000469-0|STL-000501-0,3,one_to_many,1,0,3734.28,0.022283,0.977717,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.189934,0,0,0,54,125,177
LED-000399,STL-000399-0|STL-000501-0|STL-000501-1,3,one_to_many,1,0,284.11,0.001695,0.998305,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.189934,0,0,0,54,109,161
LED-000399,STL-000399-0|STL-000501-0|STL-000501-2,3,one_to_many,1,0,1809.24,0.010796,1.010796,3,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.189934,0,0,0,54,111,163
LED-000399,STL-000469-0|STL-000501-0|STL-000521-0,3,one_to_many,1,0,3895.49,0.023245,0.976755,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.384615,0.287214,0,0,0,54,125,177
LED-000399,STL-000501-0|STL-000501-1|STL-000521-0,3,one_to_many,1,0,445.32,0.002657,0.997343,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.384615,0.287214,0,0,0,54,109,161
LED-000399,STL-000501-0|STL-000501-2|STL-000521-0,3,one_to_many,1,0,1648.03,0.009834,1.009834,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.384615,0.287214,0,0,0,54,111,163
LED-000400,STL-000036-0|STL-000104-0,2,one_to_many,1,0,1171.52,0.009096,1.009096,4,0.321429,0.602315,0.285714,0.285714,0,0.076697,0,0,0.230769,0.196419,0,0,0,24,28,50
LED-000400,STL-000046-0|STL-000583-0,2,one_to_many,1,0,822.01,0.006382,1.006382,3,0.4,0.613339,0.363636,0.363636,0,0.166378,0,0,0.0,0.731564,0,1,0,24,55,77
LED-000400,STL-000081-0|STL-000151-0|STL-000386-0,3,one_to_many,1,0,2503.06,0.019434,0.980566,2,0.339623,0.595099,0.34375,0.34375,0,0.099015,0,0,0.230769,0.196419,0,0,0,24,122,144
LED-000400,STL-000081-0|STL-000151-0|STL-000423-0,3,one_to_many,1,0,2907.71,0.022576,1.022576,2,0.339623,0.595099,0.34375,0.34375,0,0.099015,0,0,0.230769,0.06601,0,0,0,24,109,131
LED-000400,STL-000081-0|STL-000411-0|STL-000423-0,3,one_to_many,1,0,1734.66,0.013468,1.013468,3,0.367347,0.626327,0.34375,0.34375,0,0.0,0,0,0.230769,0.120386,0,0,0,24,109,131
LED-000403,STL-000161-0|STL-000286-0,2,one_to_many,1,0,3250.71,0.022482,1.022482,3,0.307692,0.523077,0.461538,0.461538,0,-0.060302,0,0,0.230769,0.769897,0,0,0,26,65,89
LED-000403,STL-000161-0|STL-000421-0,2,one_to_many,1,0,3571.98,0.024704,1.024704,3,0.333333,0.629462,0.4,0.4,0,0.0,0,0,0.230769,0.769897,0,0,0,26,65,89
LED-000403,STL-000161-1|STL-000374-0,2,one_to_many,1,0,902.17,0.006239,0.993761,3,0.466667,0.629462,0.4,0.4,0,0.07785,0,0,0.307692,0.15401,0,0,0,26,74,98
LED-000403,STL-000271-0|STL-000286-0,2,one_to_many,1,0,3509.6,0.024272,0.975728,4,0.307692,0.523077,0.461538,0.461538,0,-0.188608,0,0,0.230769,0.769897,0,0,0,26,60,84
LED-000403,STL-000271-0|STL-000421-0,2,one_to_many,1,0,3188.33,0.02205,0.97795,4,0.333333,0.629462,0.4,0.4,0,0.0,0,0,0.230769,0.195965,0,0,0,26,60,84
LED-000403,STL-000110-0|STL-000161-1|STL-000271-0,3,one_to_many,1,0,387.8,0.002682,1.002682,4,0.3,0.456383,0.3,0.3,0,-0.060302,0,0,0.230769,0.235159,0,0,0,26,74,98
LED-000403,STL-000110-0|STL-000161-2|STL-000219-0,3,one_to_many,1,0,1174.7,0.008124,0.991876,3,0.3,0.456383,0.3,0.3,0,0.13484,0,0,0.230769,0.769897,0,0,0,26,52,76
LED-000403,STL-000161-0|STL-000161-1|STL-000203-0,3,one_to_many,1,0,2226.72,0.0154,1.0154,3,0.367347,0.626327,0.326531,0.326531,0,0.0,0,0,0.230769,0.769897,0,0,0,26,74,98
LED-000403,STL-000161-1|STL-000219-0|STL-000286-0,3,one_to_many,1,0,3040.62,0.021029,0.978971,3,0.307692,0.523077,0.461538,0.461538,0,0.13484,0,0,0.230769,0.769897,0,0,0,26,74,98
LED-000403,STL-000161-1|STL-000219-0|STL-000421-0,3,one_to_many,1,0,2719.35,0.018807,0.981193,3,0.333333,0.629462,0.4,0.4,0,0.13484,0,0,0.230769,0.235159,0,0,0,26,74,98
LED-000403,STL-000203-0|STL-000219-0|STL-000271-0,3,one_to_many,1,0,1096.07,0.00758,1.00758,4,0.367347,0.626327,0.326531,0.326531,0,0.13484,0,0,0.230769,0.235159,0,0,0,26,60,84
LED-000404,STL-000160-0|STL-000317-0,2,one_to_many,1,0,776.46,0.005357,0.994643,4,0.333333,0.535014,0.333333,0.333333,0,0.0,0,0,0.307692,0.146647,0,0,0,18,36,52
LED-000404,STL-000317-0|STL-000331-0,2,one_to_many,1,0,2687.83,0.018546,1.018546,3,0.333333,0.535014,0.333333,0.333333,0,0.0,0,0,0.230769,0.117579,0,0,0,18,36,52
LED-000404,STL-000404-0|STL-000404-1,2,one_to_many,1,0,1446.67,0.009982,0.990018,3,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.879883,0,0,0,18,48,64
LED-000404,STL-000317-0|STL-000575-0,2,one_to_many,1,0,1812.89,0.012509,1.012509,2,0.333333,0.535014,0.333333,0.333333,0,0.13484,0,0,0.0,0.120483,0,1,0,18,38,54
LED-000404,STL-000317-0|STL-000582-0,2,one_to_many,1,0,1105.24,0.007626,0.992374,2,0.333333,0.535014,0.333333,0.333333,0,0.076697,0,0,0.307692,0.15401,0,0,0,18,44,60
LED-000404,STL-000058-0|STL-000106-0|STL-000160-0,3,one_to_many,1,0,2213.52,0.015273,0.984727,4,0.25,0.455238,0.25,0.25,0,0.108465,0,0,0.307692,0.211667,0,0,0,18,47,63
LED-000404,STL-000058-0|STL-000106-0|STL-000331-0,3,one_to_many,1,0,1250.77,0.00863,1.00863,4,0.25,0.455238,0.25,0.25,0,0.108465,0,0,0.230769,0.211667,0,0,0,18,47,63
LED-000404,STL-000058-0|STL-000106-0|STL-000575-0,3,one_to_many,1,0,375.83,0.002593,1.002593,4,0.25,0.455238,0.3,0.3,0,0.13484,0,0,0.230769,0.211667,0,0,0,18,47,63
LED-000404,STL-000058-0|STL-000106-0|STL-000582-0,3,one_to_many,1,0,2542.3,0.017542,0.982458,4,0.25,0.477513,0.25,0.25,0,0.108465,0,0,0.307692,0.211667,0,0,0,18,47,63
LED-000405,STL-000036-0|STL-000116-0,2,one_to_many,1,0,859.42,0.006937,1.006937,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.244949,0,0,0,27,31,56
LED-000405,STL-000036-0|STL-000531-0,2,one_to_many,1,0,3027.55,0.024436,1.024436,3,0.333333,0.535014,0.333333,0.333333,0,0.149071,0,0,0.230769,0.707107,0,0,0,27,33,58
LED-000405,STL-000116-0|STL-000531-0,2,one_to_many,1,0,1423.86,0.011492,1.011492,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.707107,0,0,0,27,33,58
LED-000405,STL-000183-0|STL-000411-0|STL-000583-0,3,one_to_many,1,0,244.01,0.001969,1.001969,4,0.5,0.640265,0.4,0.4,0,0.07785,0,0,0.230769,0.285774,0,0,0,27,55,80
LED-000407,STL-000109-0|STL-000133-0,2,one_to_many,1,0,2771.91,0.020873,1.020873,1,0.315789,0.495726,0.315789,0.315789,0,0.0,0,0,0.230769,0.189525,0,0,0,26,54,78
LED-000407,STL-000133-1|STL-000377-0,2,one_to_many,1,0,2119.33,0.015959,1.015959,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.063693,0,0,0,26,57,81
LED-000407,STL-000133-1|STL-000377-2,2,one_to_many,1,0,1518.72,0.011436,1.011436,0,0.6,0.885714,0.6,1.0,0,0.57735,0,0,0.230769,0.700301,0,0,0,26,74,98
LED-000407,STL-000377-0|STL-000553-0,2,one_to_many,1,0,1012.72,0.007626,0.992374,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.700301,0,0,0,26,57,81
LED-000407,STL-000377-2|STL-000553-0,2,one_to_many,1,0,1613.33,0.012149,0.987851,0,0.6,0.885714,0.6,1.0,0,0.57735,0,0,0.230769,0.700301,0,0,0,26,74,98
LED-000407,STL-000109-0|STL-000377-0|STL-000546-0,3,one_to_many,1,0,3223.53,0.024273,1.024273,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.700301,0,0,0,26,57,81
LED-000407,STL-000109-0|STL-000377-2|STL-000546-0,3,one_to_many,1,0,2622.92,0.019751,1.019751,2,0.6,0.885714,0.6,1.0,0,0.57735,0,0,0.230769,0.700301,0,0,0,26,74,98
LED-000407,STL-000133-0|STL-000377-0|STL-000377-1,3,one_to_many,1,0,2283.16,0.017192,0.982808,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.700301,0,0,0,26,74,98
LED-000407,STL-000133-0|STL-000377-1|STL-000377-2,3,one_to_many,1,0,2883.77,0.021715,0.978285,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.700301,0,0,0,26,74,98
LED-000407,STL-000377-1|STL-000546-0|STL-000576-0,3,one_to_many,1,0,1126.47,0.008482,1.008482,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.700301,0,0,0,26,74,98
LED-000409,STL-000023-0|STL-000409-1,2,one_to_many,1,0,4639.46,0.021301,0.978699,0,0.962963,0.992593,0.962963,0.962963,0,0.869565,1,1,1.0,0.244949,0,0,0,12,43,53
LED-000409,STL-000209-0|STL-000255-0,2,one_to_many,1,0,5080.97,0.023328,1.023328,0,0.3,0.456383,0.3,0.3,0,-0.188608,0,0,0.230769,0.75,0,0,0,12,57,67
LED-000409,STL-000254-0|STL-000409-1,2,one_to_many,1,0,2274.71,0.010444,1.010444,0,0.962963,0.992593,0.962963,0.962963,0,0.869565,1,1,1.0,0.171499,0,0,0,12,32,42
LED-000409,STL-000306-1|STL-000409-1,2,one_to_many,1,0,949.47,0.004359,0.995641,1,0.962963,0.992593,0.962963,0.962963,0,0.869565,1,1,1.0,0.707107,0,0,0,12,34,44
LED-000409,STL-000409-0|STL-000409-1,2,one_to_many,1,0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.171499,0,0,0,12,36,46
LED-000409,STL-000023-0|STL-000205-0|STL-000254-0,3,one_to_many,1,0,2338.2,0.010735,1.010735,0,0.962963,0.992593,0.962963,0.962963,0,0.913043,0,0,0.230769,0.244949,0,0,0,12,43,53
LED-000409,STL-000023-0|STL-000205-0|STL-000306-1,3,one_to_many,1,0,885.98,0.004068,0.995932,1,0.962963,0.992593,0.962963,0.962963,0,0.913043,0,0,0.230769,0.707107,0,0,0,12,43,53
LED-000409,STL-000023-0|STL-000205-0|STL-000409-0,3,one_to_many,1,0,63.49,0.000292,1.000292,1,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.244949,0,0,0,12,43,53
LED-000409,STL-000030-0|STL-000069-0|STL-000205-0,3,one_to_many,1,0,2242.56,0.010296,0.989704,1,0.962963,0.992593,0.962963,0.962963,0,0.913043,0,0,0.230769,0.707107,0,0,0,12,46,56
LED-000409,STL-000069-0|STL-000205-0|STL-000255-0,3,one_to_many,1,0,4705.04,0.021602,0.978398,1,0.962963,0.992593,0.962963,0.962963,0,0.913043,0,0,0.230769,0.75,0,0,0,12,56,66
LED-000409,STL-000205-0|STL-000306-1|STL-000409-0,3,one_to_many,1,0,3753.48,0.017233,1.017233,1,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.707107,0,0,0,12,36,46
LED-000409,STL-000254-0|STL-000306-1|STL-000409-0,3,one_to_many,1,0,2124.33,0.009753,0.990247,1,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.707107,0,0,0,12,36,46
LED-000410,STL-000135-0|STL-000593-0,2,one_to_many,1,0,2079.59,0.011716,0.988284,2,0.4,0.650341,0.4,0.4,0,0.038348,0,0,0.230769,0.120483,0,0,0,24,41,63
LED-000410,STL-000242-0|STL-000255-1,2,one_to_many,1,0,2970.18,0.016733,0.983267,4,0.367347,0.626327,0.326531,0.326531,0,0.0,0,0,0.230769,0.769897,0,0,0,24,57,79
LED-000410,STL-000255-1|STL-000461-0,2,one_to_many,1,0,615.82,0.003469,0.996531,4,0.367347,0.626327,0.326531,0.326531,0,0.099015,0,0,0.230769,0.089803,0,0,0,24,57,79
LED-000410,STL-000123-0|STL-000255-1|STL-000381-0,3,one_to_many,1,0,3395.92,0.019132,1.019132,4,0.367347,0.626327,0.354839,0.354839,0,0.076697,0,0,0.230769,0.769897,0,0,0,24,57,79
LED-000410,STL-000123-0|STL-000258-0|STL-000389-0,3,one_to_many,1,0,654.76,0.003689,0.996311,3,0.412698,0.62102,0.412698,0.412698,0,0.13202,0,0,0.307692,0.769897,0,0,0,24,43,65
LED-000410,STL-000123-0|STL-000325-0|STL-000383-0,3,one_to_many,1,0,3882.57,0.021874,0.978126,3,0.285714,0.549003,0.285714,0.285714,0,0.076697,0,0,0.307692,0.769897,0,0,0,24,56,78
LED-000410,STL-000135-0|STL-000325-0|STL-000381-0,3,one_to_many,1,0,2853.27,0.016075,0.983925,3,0.4,0.650341,0.4,0.4,0,0.038348,0,0,0.307692,0.120483,0,0,0,24,56,78
LED-000410,STL-000135-0|STL-000325-0|STL-000593-0,3,one_to_many,1,0,3492.5,0.019676,1.019676,3,0.4,0.650341,0.4,0.4,0,0.038348,0,0,0.307692,0.120483,0,0,0,24,56,78
LED-000410,STL-000242-0|STL-000255-1|STL-000325-0,3,one_to_many,1,0,2601.91,0.014659,1.014659,4,0.367347,0.626327,0.326531,0.326531,0,0.0,0,0,0.307692,0.769897,0,0,0,24,57,79
LED-000410,STL-000242-0|STL-000389-1|STL-000593-0,3,one_to_many,1,0,3892.32,0.021929,0.978071,3,0.4,0.613339,0.363636,0.363636,0,0.166378,0,0,0.307692,0.769897,0,0,0,24,54,76
LED-000410,STL-000255-1|STL-000381-0|STL-000389-0,3,one_to_many,1,0,41.74,0.000235,1.000235,4,0.412698,0.626327,0.412698,0.412698,0,0.13202,0,0,0.307692,0.092406,0,0,0,24,57,79
LED-000410,STL-000258-0|STL-000325-0|STL-000593-0,3,one_to_many,1,0,2822.29,0.0159,0.9841,3,0.327869,0.580153,0.295082,0.295082,0,0.0,0,0,0.307692,0.733236,0,0,0,24,56,78
LED-000410,STL-000258-0|STL-000381-0|STL-000389-1,3,one_to_many,1,0,3841.35,0.021641,1.021641,3,0.4,0.613339,0.363636,0.363636,0,0.166378,0,0,0.307692,0.733236,0,0,0,24,54,76
LED-000410,STL-000389-1|STL-000461-0|STL-000593-0,3,one_to_many,1,0,1537.96,0.008665,0.991335,3,0.4,0.613339,0.363636,0.363636,0,0.166378,0,0,0.307692,0.211667,0,0,0,24,54,76
LED-000412,STL-000439-0|STL-000509-0,2,one_to_many,1,0,1129.57,0.010172,1.010172,4,0.333333,0.535014,0.333333,0.333333,0,0.0,0,0,0.230769,0.244949,0,0,0,20,81,99
LED-000412,STL-000101-0|STL-000149-0|STL-000246-0,3,one_to_many,1,0,1166.23,0.010502,0.989498,4,0.285714,0.547619,0.228571,0.228571,0,0.119523,0,0,0.0,0.707107,0,1,0,20,83,101
LED-000412,STL-000101-0|STL-000196-0|STL-000246-0,3,one_to_many,1,0,877.9,0.007906,0.992094,4,0.285714,0.497619,0.235294,0.235294,0,0.08165,0,0,0.230769,0.707107,0,0,0,20,89,107
LED-000412,STL-000149-0|STL-000196-0|STL-000369-0,3,one_to_many,1,0,458.8,0.004132,1.004132,4,0.285714,0.547619,0.235294,0.235294,0,0.119523,0,0,0.230769,0.707107,0,0,0,20,89,107
LED-000412,STL-000149-0|STL-000289-0|STL-000439-0,3,one_to_many,1,0,2246.89,0.020233,0.979767,3,0.285714,0.547619,0.25,0.25,0,0.119523,0,0,0.230769,0.707107,0,0,0,20,85,103
LED-000412,STL-000196-0|STL-000289-0|STL-000439-0,3,one_to_many,1,0,1958.56,0.017637,0.982363,4,0.25,0.455238,0.25,0.25,0,0.108465,0,0,0.230769,0.707107,0,0,0,20,89,107
LED-000413,STL-000047-0|STL-000349-0,2,one_to_many,1,0,1803.95,0.00857,0.99143,0,0.933333,0.970833,0.533333,0.533333,0,0.547723,0,0,0.230769,0.149671,0,0,0,44,55,97
LED-000413,STL-000047-0|STL-000495-0,2,one_to_many,1,0,3828.48,0.018187,1.018187,4,0.933333,0.970833,0.533333,0.533333,0,0.547723,0,0,0.230769,0.76584,0,0,0,44,55,97
LED-000413,STL-000076-0|STL-000181-0,2,one_to_many,1,0,4254.56,0.020212,1.020212,3,0.153846,0.422619,0.153846,0.153846,0,0.0,0,0,0.230769,0.806559,0,0,0,44,54,96
LED-000413,STL-000179-0|STL-000478-0,2,one_to_many,1,0,737.45,0.003503,0.996497,4,0.363636,0.575476,0.30303,0.30303,0,0.089087,0,0,0.230769,0.15401,0,0,0,44,63,105
LED-000413,STL-000181-0|STL-000590-0,2,one_to_many,1,0,3012.1,0.014309,0.985691,0,0.222222,0.466667,0.222222,0.222222,0,0.0,0,0,0.230769,0.769897,0,0,0,44,54,96
LED-000413,STL-000218-0|STL-000297-0,2,one_to_many,1,0,1095.8,0.005206,1.005206,4,0.277778,0.534524,0.277778,0.277778,0,0.0,0,0,0.230769,0.15401,0,0,0,44,70,112
LED-000413,STL-000413-0|STL-000532-0,2,one_to_many,1,0,1280.12,0.006081,1.006081,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.879883,0,0,0,44,72,114
LED-000413,STL-000001-0|STL-000047-0|STL-000211-0,3,one_to_many,1,0,1833.32,0.008709,1.008709,1,0.933333,0.970833,0.533333,0.533333,0,0.547723,0,0,0.230769,0.149671,0,0,0,44,76,118
LED-000413,STL-000001-0|STL-000047-0|STL-000532-0,3,one_to_many,1,0,4020.48,0.0191,0.9809,2,0.933333,0.970833,0.533333,0.533333,0,0.547723,0,0,0.230769,0.769897,0,0,0,44,72,114
LED-000413,STL-000001-0|STL-000076-0|STL-000179-0,3,one_to_many,1,0,4317.19,0.020509,1.020509,4,0.363636,0.604701,0.352941,0.352941,0,0.089087,0,0,0.230769,0.806559,0,0,0,44,63,105
LED-000413,STL-000001-0|STL-000076-0|STL-000390-0,3,one_to_many,1,0,459.43,0.002183,0.997817,4,0.294118,0.604701,0.352941,0.352941,0,0.0,0,0,0.230769,0.806559,0,0,0,44,64,106
LED-000413,STL-000001-0|STL-000179-0|STL-000590-0,3,one_to_many,1,0,2949.47,0.014012,0.985988,4,0.363636,0.604701,0.352941,0.352941,0,0.089087,0,0,0.230769,0.769897,0,0,0,44,63,105
LED-000413,STL-000001-0|STL-000218-0|STL-000303-0,3,one_to_many,1,0,622.51,0.002957,0.997043,1,0.294118,0.604701,0.352941,0.352941,0,0.08165,0,0,0.230769,0.15401,0,0,0,44,70,112
LED-000413,STL-000047-0|STL-000218-0|STL-000590-0,3,one_to_many,1,0,768.12,0.003649,0.996351,1,0.933333,0.970833,0.533333,0.533333,0,0.547723,0,0,0.230769,0.769897,0,0,0,44,70,112
LED-000413,STL-000047-0|STL-000349-0|STL-000532-0,3,one_to_many,1,0,4521.89,0.021482,1.021482,2,0.933333,0.970833,0.533333,0.533333,0,0.547723,0,0,0.230769,0.769897,0,0,0,44,72,114
LED-000413,STL-000076-0|STL-000211-0|STL-000349-0,3,one_to_many,1,0,10.45,5e-05,1.00005,3,0.3,0.527778,0.3,0.3,0,0.0,0,0,0.230769,0.806559,0,0,0,44,76,118
LED-000413,STL-000076-0|STL-000292-0|STL-000303-0,3,one_to_many,1,0,4890.6,0.023233,1.023233,3,0.242424,0.475,0.30303,0.30303,0,0.08165,0,0,0.230769,0.806559,0,0,0,44,64,106
LED-000413,STL-000076-0|STL-000495-0|STL-000532-0,3,one_to_many,1,0,210.92,0.001002,0.998998,4,0.222222,0.466667,0.222222,0.222222,0,0.0,0,0,0.230769,0.806559,0,0,0,44,72,114
LED-000413,STL-000179-0|STL-000211-0|STL-000297-0,3,one_to_many,1,0,1314.39,0.006244,1.006244,4,0.363636,0.575476,0.30303,0.30303,0,0.089087,0,0,0.230769,0.15401,0,0,0,44,76,118
LED-000413,STL-000179-0|STL-000292-0|STL-000495-0,3,one_to_many,1,0,3682.25,0.017493,0.982507,4,0.363636,0.575476,0.30303,0.30303,0,0.089087,0,0,0.230769,0.769897,0,0,0,44,63,105
LED-000413,STL-000179-0|STL-000297-0|STL-000532-0,3,one_to_many,1,0,4539.41,0.021565,0.978435,4,0.363636,0.575476,0.30303,0.30303,0,0.089087,0,0,0.230769,0.769897,0,0,0,44,72,114
LED-000413,STL-000179-0|STL-000303-0|STL-000349-0,3,one_to_many,1,0,4041.19,0.019198,0.980802,4,0.363636,0.575476,0.30303,0.30303,0,0.089087,0,0,0.230769,0.084667,0,0,0,44,64,106
LED-000413,STL-000179-0|STL-000303-0|STL-000495-0,3,one_to_many,1,0,1591.24,0.007559,1.007559,4,0.363636,0.575476,0.30303,0.30303,0,0.089087,0,0,0.230769,0.76584,0,0,0,44,64,106
LED-000413,STL-000179-0|STL-000390-0|STL-000587-0,3,one_to_many,1,0,3884.85,0.018455,0.981545,4,0.363636,0.575476,0.30303,0.30303,0,0.089087,0,0,0.230769,0.183309,0,0,0,44,64,106
LED-000413,STL-000181-0|STL-000211-0|STL-000303-0,3,one_to_many,1,0,466.55,0.002216,0.997784,1,0.3,0.527778,0.30303,0.30303,0,0.08165,0,0,0.230769,0.254,0,0,0,44,76,118
LED-000413,STL-000181-0|STL-000292-0|STL-000390-0,3,one_to_many,1,0,2332.45,0.01108,1.01108,4,0.285714,0.527778,0.285714,0.285714,0,0.0,0,0,0.230769,0.769897,0,0,0,44,64,106
LED-000413,STL-000181-0|STL-000532-0|STL-000590-0,3,one_to_many,1,0,3313.74,0.015742,1.015742,2,0.222222,0.466667,0.222222,0.222222,0,0.0,0,0,0.230769,0.769897,0,0,0,44,72,114
LED-000413,STL-000211-0|STL-000218-0|STL-000587-0,3,one_to_many,1,0,3.71,1.8e-05,1.000018,1,0.3,0.534524,0.3,0.3,0,0.0,0,0,0.230769,0.183309,0,0,0,44,76,118
LED-000413,STL-000211-0|STL-000297-0|STL-000390-0,3,one_to_many,1,0,3462.23,0.016448,0.983552,4,0.3,0.527778,0.3,0.3,0,0.0,0,0,0.230769,0.15401,0,0,0,44,76,118
LED-000413,STL-000211-0|STL-000495-0|STL-000590-0,3,one_to_many,1,0,1623.78,0.007714,0.992286,4,0.3,0.527778,0.3,0.3,0,0.0,0,0,0.230769,0.769897,0,0,0,44,76,118
LED-000413,STL-000218-0|STL-000292-0|STL-000349-0,3,one_to_many,1,0,2646.37,0.012572,1.012572,1,0.277778,0.534524,0.285714,0.285714,0,0.0,0,0,0.230769,0.769897,0,0,0,44,70,112
LED-000413,STL-000292-0|STL-000303-0|STL-000590-0,3,one_to_many,1,0,2376.06,0.011288,0.988712,0,0.242424,0.475,0.30303,0.30303,0,0.08165,0,0,0.230769,0.769897,0,0,0,44,64,106
