ledger_public_id,settlement_public_id,group_size,relationship_type_candidate,is_potential_one_to_many,is_potential_many_to_one,abs_amount_diff,relative_amount_diff,amount_ratio,date_diff_days,vendor_levenshtein_similarity,vendor_jaro_winkler_similarity,vendor_token_sort_similarity,vendor_token_set_similarity,vendor_exact_normalized_match,vendor_embedding_cosine_similarity,reference_exact_match,reference_substring_overlap,reference_similarity,description_embedding_cosine_similarity,reference_missing_ledger,reference_missing_settlement,reference_both_missing,candidate_count_for_ledger,candidate_count_for_settlement,competing_candidate_count,split,label
LED-000261,STL-000017-0|STL-000032-0|STL-000310-0,3,one_to_many,1,0,1021.48,0.005211,0.994789,4,0.25,0.497619,0.25,0.266667,0,0.0,0,0,0.230769,0.196748,0,0,0,23,32,53,train,0
LED-000261,STL-000017-0|STL-000032-0|STL-000544-0,3,one_to_many,1,0,2095.77,0.010691,1.010691,4,0.25,0.467787,0.25,0.266667,0,0.0,0,0,0.230769,0.254,0,0,0,23,32,53,train,0
LED-000261,STL-000017-0|STL-000032-1|STL-000544-0,3,one_to_many,1,0,2879.45,0.014688,0.985312,4,0.25,0.467787,0.25,0.266667,0,0.0,0,0,0.230769,0.274352,0,0,0,23,30,51,train,0
LED-000261,STL-000017-0|STL-000032-2|STL-000310-0,3,one_to_many,1,0,349.83,0.001784,1.001784,4,0.25,0.497619,0.25,0.266667,0,0.0,0,0,0.230769,0.274352,0,0,0,23,31,52,train,0
LED-000261,STL-000017-0|STL-000032-2|STL-000544-0,3,one_to_many,1,0,3467.08,0.017686,1.017686,4,0.25,0.467787,0.25,0.266667,0,0.0,0,0,0.230769,0.274352,0,0,0,23,31,52,train,0
LED-000261,STL-000017-0|STL-000210-0|STL-000310-0,3,one_to_many,1,0,4970.57,0.025355,1.025355,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.196748,0,0,0,23,37,58,train,0
LED-000261,STL-000017-0|STL-000210-1|STL-000544-0,3,one_to_many,1,0,2758.19,0.01407,0.98593,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.254,0,0,0,23,37,58,train,0
LED-000261,STL-000017-0|STL-000210-2|STL-000544-0,3,one_to_many,1,0,1768.44,0.009021,0.990979,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.254,0,0,0,23,30,51,train,0
LED-000261,STL-000032-0|STL-000032-2|STL-000253-0,3,one_to_many,1,0,2981.69,0.01521,0.98479,4,0.214286,0.467787,0.214286,0.266667,0,0.0,0,0,0.307692,0.274352,0,0,0,23,32,53,train,0
LED-000261,STL-000032-0|STL-000210-0|STL-000253-0,3,one_to_many,1,0,1639.05,0.008361,1.008361,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.307692,0.274352,0,0,0,23,37,58,train,0
LED-000261,STL-000032-1|STL-000210-0|STL-000253-0,3,one_to_many,1,0,3336.17,0.017018,0.982982,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.307692,0.274352,0,0,0,23,37,58,train,0
LED-000261,STL-000032-2|STL-000210-0|STL-000253-0,3,one_to_many,1,0,3010.36,0.015356,1.015356,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.307692,0.274352,0,0,0,23,37,58,train,0
LED-000261,STL-000210-0|STL-000210-1|STL-000253-0,3,one_to_many,1,0,3214.91,0.016399,0.983601,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.307692,0.274352,0,0,0,23,37,58,train,0
LED-000261,STL-000210-0|STL-000210-2|STL-000253-0,3,one_to_many,1,0,2225.16,0.011351,0.988649,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.307692,0.274352,0,0,0,23,37,58,train,0
LED-000265,STL-000029-0|STL-000081-0,2,one_to_many,1,0,3766.65,0.023295,1.023295,2,0.285714,0.497619,0.232558,0.232558,0,0.08165,0,0,0.230769,0.183309,0,0,0,25,109,132,train,0
LED-000265,STL-000073-0|STL-000583-0,2,one_to_many,1,0,31.56,0.000195,1.000195,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.769897,0,1,0,25,79,102,train,0
LED-000265,STL-000036-0|STL-000104-0|STL-000583-0,3,one_to_many,1,0,1590.64,0.009837,0.990163,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.307692,0.769897,0,0,0,25,37,60,train,0
LED-000265,STL-000036-0|STL-000411-0|STL-000583-0,3,one_to_many,1,0,3818.7,0.023617,1.023617,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.769897,0,0,0,25,37,60,train,0
LED-000265,STL-000081-0|STL-000151-0|STL-000411-0,3,one_to_many,1,0,3538.08,0.021881,0.978119,3,0.333333,0.561905,0.333333,0.333333,0,0.08165,0,0,0.230769,0.224702,0,0,0,25,109,132,train,0
LED-000265,STL-000081-0|STL-000423-0|STL-000427-0,3,one_to_many,1,0,1064.49,0.006583,1.006583,2,0.333333,0.518908,0.333333,0.333333,0,0.182574,0,0,0.230769,0.769897,0,0,0,25,109,132,train,0
LED-000265,STL-000151-0|STL-000386-0|STL-000423-0,3,one_to_many,1,0,2230.16,0.013793,0.986207,2,0.333333,0.561905,0.333333,0.333333,0,0.0,0,0,0.230769,0.769897,0,0,0,25,122,145,train,0
LED-000265,STL-000386-0|STL-000411-0|STL-000423-0,3,one_to_many,1,0,3403.21,0.021047,0.978953,3,0.333333,0.518908,0.333333,0.333333,0,0.0,0,0,0.230769,0.769897,0,0,0,25,122,145,train,0
LED-000266,STL-000047-0|STL-000292-0,2,one_to_many,1,0,225.4,0.00143,1.00143,3,0.272727,0.519535,0.272727,0.272727,0,0.0,0,0,0.230769,0.426006,0,0,0,28,63,89,train,0
LED-000268,STL-000316-0|STL-000458-0,2,one_to_many,1,0,209.89,0.000877,1.000877,3,0.451613,0.555672,0.387097,0.387097,0,0.0,0,0,0.230769,0.09245,0,0,0,6,21,25,train,0
LED-000268,STL-000185-0|STL-000312-0|STL-000373-0,3,one_to_many,1,0,953.8,0.003985,1.003985,3,0.387097,0.650016,0.387097,0.387097,0,0.06482,0,0,0.230769,0.727533,0,0,0,6,30,34,train,0
LED-000274,STL-000058-0|STL-000425-0,2,one_to_many,1,0,11.24,5e-05,1.00005,4,0.222222,0.413333,0.222222,0.222222,0,0.0,0,0,0.307692,0.511199,0,0,0,36,47,81,train,0
LED-000274,STL-000058-0|STL-000528-0,2,one_to_many,1,0,390.43,0.001752,0.998248,4,0.066667,0.413333,0.066667,0.066667,0,0.0,0,0,0.230769,0.465773,0,0,0,36,47,81,train,0
LED-000274,STL-000228-0|STL-000575-0,2,one_to_many,1,0,4642.98,0.020832,0.979168,2,0.111111,0.42381,0.222222,0.222222,0,0.0,0,0,0.230769,0.830291,0,0,0,36,38,72,train,0
LED-000274,STL-000236-0|STL-000341-0,2,one_to_many,1,0,1242.79,0.005576,0.994424,4,0.153846,0.441667,0.153846,0.153846,0,0.0,0,0,0.230769,0.191273,0,0,0,36,45,79,train,0
LED-000274,STL-000075-0|STL-000341-0,2,one_to_many,1,0,1900.91,0.008529,0.991471,4,0.181818,0.455556,0.181818,0.181818,0,0.0,0,0,0.230769,0.830291,0,0,0,36,37,71,train,0
LED-000274,STL-000058-0|STL-000075-0|STL-000236-0,3,one_to_many,1,0,99.48,0.000446,1.000446,4,0.181818,0.455556,0.181818,0.181818,0,0.0,0,0,0.230769,0.830291,0,0,0,36,47,81,train,0
LED-000274,STL-000058-0|STL-000317-0|STL-000341-0,3,one_to_many,1,0,3398.86,0.01525,1.01525,4,0.272727,0.592157,0.272727,0.272727,0,0.0,0,0,0.230769,0.477119,0,0,0,36,47,81,train,0
LED-000274,STL-000058-0|STL-000317-0|STL-BATCH-000244-000277,3,one_to_many,1,0,1936.13,0.008687,0.991313,4,0.272727,0.592157,0.272727,0.272727,0,0.0,0,0,0.230769,0.500142,0,0,0,36,47,81,train,0
LED-000278,STL-000191-0|STL-000499-0,2,one_to_many,1,0,1114.46,0.008878,0.991122,3,0.4,0.613339,0.382979,0.382979,0,0.166378,0,0,0.230769,0.215614,0,0,0,32,70,100,train,0
LED-000278,STL-000416-0|STL-000503-0,2,one_to_many,1,0,122.48,0.000976,0.999024,4,0.5,0.640265,0.4,0.4,0,0.047565,0,0,0.230769,0.769897,0,0,0,32,63,93,train,0
LED-000278,STL-000072-0|STL-000191-0|STL-000499-0,3,one_to_many,1,0,260.88,0.002078,0.997922,3,0.4,0.613339,0.382979,0.382979,0,0.166378,0,0,0.230769,0.696574,0,0,0,32,70,100,train,0
LED-000278,STL-000072-0|STL-000416-0|STL-000503-0,3,one_to_many,1,0,731.1,0.005824,1.005824,4,0.5,0.640265,0.4,0.4,0,0.047565,0,0,0.230769,0.769897,0,0,0,32,70,100,train,0
LED-000279,STL-000015-0|STL-000396-0,2,one_to_many,1,0,696.69,0.004126,1.004126,2,0.385965,0.61045,0.344828,0.344828,0,0.0,0,0,0.230769,0.707107,0,0,0,18,55,71,train,0
LED-000279,STL-000443-1|STL-000510-1,2,one_to_many,1,0,2245.1,0.013296,0.986704,4,0.354839,0.591042,0.354839,0.354839,0,-0.033634,0,0,0.230769,0.244949,0,0,0,18,50,66,train,0
LED-000279,STL-000044-0|STL-000055-0|STL-000443-1,3,one_to_many,1,0,1645.43,0.009745,0.990255,4,0.349206,0.580401,0.301887,0.301887,0,0.0,0,0,0.307692,0.707107,0,0,0,18,27,43,train,0
LED-000279,STL-000055-0|STL-000396-0|STL-000512-0,3,one_to_many,1,0,2182.25,0.012924,0.987076,4,0.385965,0.61045,0.315789,0.315789,0,0.099015,0,0,0.230769,0.707107,0,0,0,18,55,71,train,0
LED-000279,STL-000055-0|STL-000443-0|STL-000512-0,3,one_to_many,1,0,3101.23,0.018366,1.018366,4,0.349206,0.580401,0.301887,0.301887,0,0.099015,0,0,0.230769,0.707107,0,0,0,18,39,55,train,0
LED-000279,STL-000396-0|STL-000443-1|STL-000510-1,3,one_to_many,1,0,1789.11,0.010595,1.010595,4,0.385965,0.61045,0.354839,0.354839,0,0.0,0,0,0.230769,0.707107,0,0,0,18,55,71,train,0
LED-000280,STL-000022-1|STL-000307-0,2,one_to_many,1,0,52.72,0.000408,0.999592,2,0.466667,0.629462,0.4,0.4,0,0.07785,0,0,0.230769,0.204124,0,0,0,14,38,50,train,0
LED-000280,STL-000022-1|STL-000022-2|STL-000487-1,3,one_to_many,1,0,1070.27,0.008282,1.008282,3,0.358974,0.516026,0.358974,0.358974,0,0.13484,0,0,0.230769,0.244949,0,0,0,14,38,50,train,0
LED-000280,STL-000307-0|STL-000487-0|STL-000487-2,3,one_to_many,1,0,700.34,0.005419,0.994581,4,0.466667,0.629462,0.4,0.4,0,0.13484,0,0,0.230769,0.244949,0,0,0,14,34,46,train,0
LED-000281,STL-000317-0|STL-000451-0,2,one_to_many,1,0,876.65,0.005834,0.994166,4,0.333333,0.535014,0.333333,0.333333,0,0.0,0,0,0.230769,0.725775,0,0,0,17,39,54,train,0
LED-000281,STL-000563-0|STL-BATCH-000244-000277,2,one_to_many,1,0,2496.61,0.016614,0.983386,2,0.2,0.479853,0.142857,0.142857,0,0.0,0,0,0.230769,0.06601,0,0,0,17,51,66,train,0
LED-000281,STL-000317-0|STL-000575-0,2,one_to_many,1,0,3526.82,0.02347,0.97653,4,0.333333,0.535014,0.333333,0.333333,0,0.13484,0,0,0.0,0.043033,0,1,0,17,38,53,train,0
LED-000283,STL-000136-0|STL-000185-0|STL-000422-0,3,one_to_many,1,0,2974.11,0.022048,1.022048,3,0.360656,0.842857,0.393443,1.0,0,0.456435,0,0,0.230769,0.725775,0,0,0,13,16,27,train,0
LED-000283,STL-000136-0|STL-000185-0|STL-000467-0,3,one_to_many,1,0,55.09,0.000408,0.999592,3,0.618182,0.842857,0.581818,1.0,0,0.494902,0,0,0.230769,0.725775,0,0,0,13,16,27,train,0
LED-000289,STL-000196-0|STL-000246-0|STL-000361-0,3,one_to_many,1,0,345.67,0.006839,1.006839,2,0.45,0.648343,0.45,0.45,0,0.050572,0,0,0.307692,0.754247,0,0,0,41,89,128,train,0
LED-000289,STL-000246-0|STL-000246-1|STL-000361-0,3,one_to_many,1,0,690.06,0.013652,0.986348,2,0.45,0.639548,0.45,0.45,0,0.044281,0,0,0.230769,0.163299,0,0,0,41,83,122,train,0
LED-000290,STL-000171-0|STL-000594-0,2,one_to_many,1,0,4931.29,0.025295,1.025295,2,0.411765,0.643494,0.411765,0.411765,0,0.133333,0,0,0.230769,0.089087,0,0,0,22,18,38,train,0
LED-000290,STL-000065-0|STL-000169-0|STL-000171-0,3,one_to_many,1,0,2864.63,0.014694,0.985306,3,0.411765,0.643494,0.411765,0.411765,0,0.133333,0,0,0.230769,0.231455,0,0,0,22,32,52,train,0
LED-000294,STL-000216-1|STL-000216-2,2,one_to_many,1,0,1893.94,0.024105,1.024105,3,0.227273,0.45463,0.227273,0.227273,0,0.070014,0,0,0.307692,0.306382,0,0,0,22,40,60,train,0
LED-000294,STL-000216-2|STL-000294-0,2,one_to_many,1,0,1416.44,0.018027,0.981973,3,0.83871,0.753561,0.83871,1.0,0,0.874475,1,1,1.0,0.871813,0,0,0,22,34,54,train,0
LED-000294,STL-000294-0|STL-000294-1,2,one_to_many,1,0,0.46,6e-06,1.000006,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.871813,0,0,0,22,35,55,train,1
LED-000294,STL-000011-0|STL-000216-2|STL-000320-0,3,one_to_many,1,0,1117.48,0.014223,1.014223,3,0.311111,0.62037,0.266667,0.266667,0,0.070014,0,0,0.307692,0.758098,0,0,0,22,51,71,train,0
LED-000294,STL-000216-0|STL-000216-1|STL-000320-1,3,one_to_many,1,0,881.97,0.011225,1.011225,2,0.45283,0.631683,0.415094,0.415094,0,0.070014,0,0,0.307692,0.222925,0,0,0,22,43,63,train,0
LED-000298,STL-000112-0|STL-000294-1,2,one_to_many,1,0,2197.09,0.017609,1.017609,4,0.631579,0.626327,0.631579,1.0,0,0.603023,0,0,0.230769,0.504505,0,0,0,22,36,56,train,0
LED-000298,STL-000125-0|STL-000125-1,2,one_to_many,1,0,1563.65,0.012532,1.012532,1,0.4,0.570324,0.4,0.380952,0,0.0,0,0,0.307692,0.504505,0,0,0,22,27,47,train,0
LED-000298,STL-000320-0|STL-000365-0,2,one_to_many,1,0,2527.31,0.020256,0.979744,4,0.466667,0.653846,0.4,0.4,0,0.07785,0,0,0.230769,0.770329,0,0,0,22,57,77,train,0
LED-000298,STL-000320-0|STL-000577-0,2,one_to_many,1,0,594.15,0.004762,0.995238,3,0.363636,0.653846,0.363636,0.363636,0,0.0,0,0,0.230769,0.360288,0,0,0,22,51,71,train,0
LED-000298,STL-000320-1|STL-000365-0,2,one_to_many,1,0,837.53,0.006713,1.006713,4,0.466667,0.653846,0.4,0.4,0,0.07785,0,0,0.230769,0.770329,0,0,0,22,57,77,train,0
LED-000298,STL-000320-1|STL-000577-0,2,one_to_many,1,0,2770.69,0.022207,1.022207,3,0.363636,0.653846,0.363636,0.363636,0,0.0,0,0,0.230769,0.504505,0,0,0,22,43,63,train,0
LED-000298,STL-000011-0|STL-000125-0|STL-000294-0,3,one_to_many,1,0,891.49,0.007145,1.007145,4,0.4,0.617949,0.4,0.380952,0,0.123091,0,0,0.307692,0.240192,0,0,0,22,34,54,train,0
LED-000298,STL-000011-0|STL-000125-1|STL-000294-0,3,one_to_many,1,0,1417.43,0.011361,1.011361,4,0.4,0.617949,0.4,0.380952,0,0.123091,0,0,0.307692,0.504505,0,0,0,22,34,54,train,0
LED-000298,STL-000112-0|STL-000216-0|STL-000320-1,3,one_to_many,1,0,231.78,0.001858,0.998142,4,0.631579,0.653846,0.631579,1.0,0,0.603023,0,0,0.230769,0.504505,0,0,0,22,43,63,train,0
LED-000298,STL-000112-0|STL-000216-1|STL-000320-1,3,one_to_many,1,0,427.5,0.003426,0.996574,4,0.631579,0.653846,0.631579,1.0,0,0.603023,0,0,0.230769,0.504505,0,0,0,22,43,63,train,0
LED-000300,STL-000068-0|STL-000540-0,2,one_to_many,1,0,2417.02,0.013997,1.013997,2,0.25,0.484127,0.266667,0.266667,0,0.169031,0,0,0.0,0.136505,0,1,0,97,179,274,train,0
LED-000300,STL-000073-0|STL-000386-0,2,one_to_many,1,0,749.89,0.004343,0.995657,3,0.25,0.417989,0.230769,0.230769,0,0.169031,0,0,0.307692,0.170251,0,0,0,97,122,217,train,0
LED-000300,STL-000068-0|STL-000200-1|STL-000540-0,3,one_to_many,1,0,3937.02,0.022799,1.022799,2,0.25,0.484127,0.266667,0.266667,0,0.169031,0,0,0.230769,0.136505,0,0,0,97,179,274,train,0
LED-000300,STL-000068-0|STL-000200-2|STL-000540-0,3,one_to_many,1,0,4423.15,0.025614,1.025614,2,0.25,0.484127,0.307692,0.307692,0,0.169031,0,0,0.230769,0.136505,0,0,0,97,179,274,train,0
LED-000300,STL-000068-0|STL-000386-0|STL-000423-1,3,one_to_many,1,0,704.14,0.004078,1.004078,3,0.230769,0.484127,0.266667,0.266667,0,0.0,0,0,0.307692,0.170251,0,0,0,97,179,274,train,0
LED-000300,STL-000073-0|STL-000200-0|STL-000386-0,3,one_to_many,1,0,1320.55,0.007647,1.007647,3,0.25,0.417989,0.25,0.25,0,0.169031,0,0,0.307692,0.170251,0,0,0,97,175,270,train,0
LED-000300,STL-000073-0|STL-000200-1|STL-000386-0,3,one_to_many,1,0,770.11,0.00446,1.00446,3,0.25,0.417989,0.25,0.25,0,0.169031,0,0,0.307692,0.170251,0,0,0,97,173,268,train,0
LED-000300,STL-000073-0|STL-000200-2|STL-000386-0,3,one_to_many,1,0,1256.24,0.007275,1.007275,3,0.25,0.453704,0.307692,0.307692,0,0.169031,0,0,0.307692,0.170251,0,0,0,97,178,273,train,0
LED-000300,STL-000200-0|STL-000206-0|STL-000265-0,3,one_to_many,1,0,2371.02,0.013731,0.986269,3,0.333333,0.555556,0.333333,0.333333,0,0.169031,0,0,0.230769,0.73721,0,0,0,97,175,270,train,0
LED-000300,STL-000200-0|STL-000206-0|STL-000595-0,3,one_to_many,1,0,2306.77,0.013358,0.986642,4,0.333333,0.555556,0.333333,0.333333,0,0.0,0,0,0.230769,0.73721,0,0,0,97,175,270,train,0
LED-000300,STL-000200-1|STL-000206-0|STL-000265-0,3,one_to_many,1,0,2921.46,0.016918,0.983082,3,0.333333,0.555556,0.333333,0.333333,0,0.169031,0,0,0.230769,0.73721,0,0,0,97,173,268,train,0
LED-000300,STL-000200-1|STL-000206-0|STL-000595-0,3,one_to_many,1,0,2857.21,0.016546,0.983454,4,0.333333,0.555556,0.333333,0.333333,0,0.0,0,0,0.230769,0.73721,0,0,0,97,173,268,train,0
LED-000300,STL-000200-2|STL-000206-0|STL-000265-0,3,one_to_many,1,0,2435.33,0.014103,0.985897,3,0.333333,0.555556,0.333333,0.333333,0,0.169031,0,0,0.230769,0.73721,0,0,0,97,178,273,train,0
LED-000300,STL-000200-2|STL-000206-0|STL-000595-0,3,one_to_many,1,0,2371.08,0.013731,0.986269,4,0.333333,0.555556,0.333333,0.333333,0,0.0,0,0,0.230769,0.73721,0,0,0,97,178,273,train,0
LED-000300,STL-000206-0|STL-000386-0|STL-000540-0,3,one_to_many,1,0,3120.63,0.018072,0.981928,3,0.333333,0.555556,0.333333,0.333333,0,0.169031,0,0,0.307692,0.170251,0,0,0,97,137,232,train,0
LED-000300,STL-000206-0|STL-000423-0|STL-000540-0,3,one_to_many,1,0,2290.14,0.013262,1.013262,3,0.333333,0.555556,0.333333,0.333333,0,0.169031,0,0,0.230769,0.127688,0,0,0,97,137,232,train,0
LED-000302,STL-000114-0|STL-000412-0,2,one_to_many,1,0,1801.04,0.008297,0.991703,2,0.142857,0.45,0.142857,0.142857,0,0.0,0,0,0.230769,0.254,0,0,0,16,29,43,train,0
LED-000302,STL-000131-0|STL-000472-0,2,one_to_many,1,0,5007.35,0.023066,0.976934,3,0.228571,0.502222,0.26087,0.26087,0,0.069007,0,0,0.307692,0.235159,0,0,0,16,17,31,train,0
LED-000302,STL-000147-0|STL-000149-0|STL-000369-0,3,one_to_many,1,0,3857.16,0.017768,1.017768,4,0.228571,0.52,0.342857,0.342857,0,0.0,0,0,0.230769,0.769897,0,0,0,16,60,74,train,0
LED-000306,STL-000023-0|STL-000030-0,2,one_to_many,1,0,1373.76,0.012343,0.987657,2,0.307692,0.507326,0.307692,0.307692,0,0.059131,0,0,0.307692,0.754247,0,0,0,41,46,85,train,0
LED-000306,STL-000023-0|STL-000389-2,2,one_to_many,1,0,1503.98,0.013514,0.986486,1,0.4,0.558817,0.4,0.4,0,0.047565,0,0,0.230769,0.326599,0,0,0,41,65,104,train,0
LED-000306,STL-000030-0|STL-000306-1,2,one_to_many,1,0,2316.23,0.020812,1.020812,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.848528,0,0,0,41,46,85,train,0
LED-000306,STL-000255-0|STL-000306-1,2,one_to_many,1,0,146.25,0.001314,0.998686,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.848528,0,0,0,41,56,95,train,0
LED-000306,STL-000255-0|STL-000409-0,2,one_to_many,1,0,803.22,0.007217,1.007217,2,0.641509,0.703324,0.603774,0.641509,0,0.368037,0,0,0.230769,0.75,0,0,0,41,56,95,train,0
LED-000306,STL-000306-0|STL-000306-1,2,one_to_many,1,0,0.4,4e-06,1.000004,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.848528,0,0,0,41,66,105,train,1
LED-000306,STL-000306-0|STL-000409-0,2,one_to_many,1,0,949.87,0.008535,1.008535,2,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.848528,0,0,0,41,66,105,train,0
LED-000306,STL-000306-1|STL-000389-2,2,one_to_many,1,0,2186.01,0.019642,1.019642,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.848528,0,0,0,41,65,104,train,0
LED-000308,STL-000058-0|STL-000134-0,2,one_to_many,1,0,2291.05,0.011483,1.011483,2,0.333333,0.561905,0.333333,0.333333,0,0.0,0,0,0.230769,0.770329,0,0,0,20,47,65,train,0
LED-000308,STL-000160-0|STL-000341-0,2,one_to_many,1,0,1348.06,0.006756,1.006756,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0.230769,0.160128,0,0,0,20,22,40,train,0
LED-000308,STL-000341-0|STL-000575-0,2,one_to_many,1,0,3937.41,0.019734,1.019734,2,0.2,0.442002,0.3,0.3,0,0.13484,0,0,0.230769,0.131559,0,0,0,20,38,56,train,0
LED-000308,STL-000058-0|STL-000106-0|STL-000259-0,3,one_to_many,1,0,4702.66,0.02357,1.02357,3,0.25,0.464286,0.25,0.25,0,0.108465,0,0,0.230769,0.770329,0,0,0,20,47,65,train,0
LED-000308,STL-000058-0|STL-000075-0|STL-000160-0,3,one_to_many,1,0,2690.33,0.013484,1.013484,3,0.25,0.455238,0.25,0.25,0,0.0,0,0,0.230769,0.770329,0,0,0,20,47,65,train,0
LED-000308,STL-000058-0|STL-000221-0|STL-000259-0,3,one_to_many,1,0,4954.67,0.024833,1.024833,4,0.25,0.464286,0.25,0.25,0,0.0,0,0,0.230769,0.770329,0,0,0,20,47,65,train,0
LED-000308,STL-000058-0|STL-000075-0|STL-000317-0,3,one_to_many,1,0,3583.81,0.017962,0.982038,2,0.333333,0.535014,0.333333,0.333333,0,0.0,0,0,0.230769,0.770329,0,0,0,20,47,65,train,0
LED-000308,STL-000106-0|STL-000221-0|STL-000341-0,3,one_to_many,1,0,1966.79,0.009858,0.990142,4,0.230769,0.455238,0.230769,0.230769,0,0.108465,0,0,0.230769,0.153846,0,0,0,20,27,45,train,0
LED-000308,STL-000075-0|STL-000106-0|STL-000317-0,3,one_to_many,1,0,560.53,0.002809,1.002809,3,0.333333,0.535014,0.333333,0.333333,0,0.108465,0,0,0.230769,0.727533,0,0,0,20,37,55,train,0
LED-000308,STL-000075-0|STL-000221-0|STL-000317-0,3,one_to_many,1,0,812.54,0.004072,1.004072,4,0.333333,0.535014,0.333333,0.333333,0,0.0,0,0,0.230769,0.727533,0,0,0,20,37,55,train,0
LED-000312,STL-000185-0|STL-000316-0,2,one_to_many,1,0,3122.08,0.015279,0.984721,2,0.411765,0.643494,0.411765,0.411765,0,0.133333,0,0,0.230769,0.707107,0,0,0,14,21,33,train,0
LED-000312,STL-000316-0|STL-000373-0,2,one_to_many,1,0,2938.45,0.01438,0.98562,2,0.5,0.6881,0.411765,0.411765,0,0.133333,0,0,0.307692,0.285774,0,0,0,14,30,42,train,0
LED-000312,STL-000437-0|STL-000537-0,2,one_to_many,1,0,1878.61,0.009194,1.009194,4,0.352941,0.592157,0.352941,0.333333,0,0.0,0,0,0.230769,0.043644,0,0,0,14,20,32,train,0
LED-000312,STL-000537-0|STL-BATCH-000056-000418,2,one_to_many,1,0,174.57,0.000854,0.999146,4,0.352941,0.592157,0.352941,0.32,0,0.0,0,0,0.230769,0.043644,0,0,0,14,20,32,train,0
LED-000312,STL-000165-0|STL-000357-0|STL-000572-0,3,one_to_many,1,0,1163.84,0.005696,0.994304,4,0.333333,0.495098,0.333333,0.333333,0,0.0,0,0,0.307692,0.707107,0,0,0,14,35,47,train,0
LED-000312,STL-000437-0|STL-000458-0|STL-000572-0,3,one_to_many,1,0,3008.97,0.014725,1.014725,4,0.363636,0.594883,0.363636,0.363636,0,0.053838,0,0,0.307692,0.707107,0,0,0,14,20,32,train,0
LED-000312,STL-000458-0|STL-000572-0|STL-BATCH-000056-000418,3,one_to_many,1,0,955.79,0.004677,1.004677,4,0.363636,0.594883,0.363636,0.363636,0,0.053838,0,0,0.307692,0.707107,0,0,0,14,20,32,train,0
LED-000313,STL-000085-0|STL-000347-0,2,one_to_many,1,0,1490.56,0.006368,1.006368,4,0.24,0.505882,0.24,0.307692,0,0.0,0,0,0.230769,0.274986,0,0,0,33,17,48,train,0
LED-000313,STL-000085-0|STL-000414-0,2,one_to_many,1,0,4018.81,0.01717,1.01717,4,0.26087,0.558824,0.26087,0.428571,0,0.0,0,0,0.230769,0.274986,0,0,0,33,17,48,train,0
LED-000313,STL-000158-0|STL-000379-0,2,one_to_many,1,0,1527.17,0.006525,1.006525,4,0.333333,0.505882,0.333333,0.307692,0,0.07698,0,0,0.230769,0.099015,0,0,0,33,17,48,train,0
LED-000313,STL-000314-0|STL-000347-0,2,one_to_many,1,0,647.18,0.002765,0.997235,2,0.24,0.467787,0.24,0.266667,0,0.0,0,0,0.230769,0.246183,0,0,0,33,25,56,train,0
LED-000313,STL-000314-0|STL-000414-0,2,one_to_many,1,0,1881.07,0.008037,1.008037,2,0.26087,0.558824,0.26087,0.428571,0,0.0,0,0,0.230769,0.246183,0,0,0,33,25,56,train,0
LED-000313,STL-000085-0|STL-000314-0|STL-000507-0,3,one_to_many,1,0,2952.72,0.012615,1.012615,4,0.355556,0.515126,0.355556,0.307692,0,0.0,0,0,0.230769,0.274986,0,0,0,33,25,56,train,0
LED-000313,STL-000085-0|STL-000379-0|STL-000543-0,3,one_to_many,1,0,1878.15,0.008024,1.008024,4,0.333333,0.505882,0.333333,0.307692,0,0.07698,0,0,0.230769,0.725775,0,0,0,33,29,60,train,0
LED-000313,STL-000314-0|STL-000379-0|STL-000543-0,3,one_to_many,1,0,259.59,0.001109,0.998891,4,0.333333,0.481656,0.333333,0.30303,0,0.07698,0,0,0.230769,0.725775,0,0,0,33,29,60,train,0
LED-000313,STL-000507-0|STL-000543-0|STL-000557-0,3,one_to_many,1,0,1955.04,0.008353,0.991647,2,0.355556,0.515126,0.355556,0.222222,0,0.0,0,0,0.230769,0.725775,0,0,0,33,29,60,train,0
LED-000316,STL-000437-0|STL-000458-0,2,one_to_many,1,0,2489.77,0.01358,0.98642,1,0.272727,0.519535,0.272727,0.272727,0,0.0,0,0,0.230769,0.045361,0,0,0,11,20,29,train,0
